"X"	"Subcellular.location..CC."	"Intramembrane"	"Topological.domain"	"Transmembrane"
"1233"	"P29323"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Cell projection, axon {ECO:0000250}. Cell projection, dendrite {ECO:0000250}."	NA	"TOPO_DOM 19..543; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 565..1055; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 544..564; /note=Helical; /evidence=ECO:0000255"
"1235"	"P21860"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:33497358}; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted."	NA	"TOPO_DOM 20..643; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 665..1342; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 644..664; /note=Helical; /evidence=ECO:0000255"
"1242"	"Q5VUB5"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:30312582}; Single-pass type I membrane protein {ECO:0000305|PubMed:30312582}."	NA	"TOPO_DOM 22..303; /note=Extracellular; /evidence=ECO:0000269|PubMed:30312582; TOPO_DOM 325..890; /note=Cytoplasmic; /evidence=ECO:0000269|PubMed:30312582"	"TRANSMEM 304..324; /note=Helical; /evidence=ECO:0000255"
"1255"	"P12314"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12756162, ECO:0000269|PubMed:8611682}; Single-pass type I membrane protein {ECO:0000269|PubMed:12756162, ECO:0000269|PubMed:8611682}. Note=Stabilized at the cell membrane through interaction with FCER1G."	NA	"TOPO_DOM 16..292; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 314..374; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 293..313; /note=Helical; /evidence=ECO:0000255"
"1256"	"Q92637"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1430234}; Single-pass type I membrane protein {ECO:0000269|PubMed:1430234}."	NA	"TOPO_DOM 16..198; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 220..280; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 199..219; /note=Helical; /evidence=ECO:0000255"
"1257"	"O60667"	"SUBCELLULAR LOCATION: [Isoform 1]: Membrane {ECO:0000269|PubMed:21908424}; Single-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000269|PubMed:21908424}. Note=Detected in the serum. {ECO:0000269|PubMed:21908424}."	NA	"TOPO_DOM 18..251; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 273..390; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 252..272; /note=Helical; /evidence=ECO:0000255"
"1260"	"P21802"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Golgi apparatus. Cytoplasmic vesicle. Note=Detected on osteoblast plasma membrane lipid rafts. After ligand binding, the activated receptor is rapidly internalized and degraded.; SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein. Note=After ligand binding, the activated receptor is rapidly internalized and degraded.; SUBCELLULAR LOCATION: [Isoform 3]: Cell membrane; Single-pass type I membrane protein. Note=After ligand binding, the activated receptor is rapidly internalized and degraded.; SUBCELLULAR LOCATION: [Isoform 8]: Secreted.; SUBCELLULAR LOCATION: [Isoform 13]: Secreted."	NA	"TOPO_DOM 22..377; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 399..821; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 378..398; /note=Helical; /evidence=ECO:0000255"
"1266"	"Q9NZU0"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q8BGT1}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q8BGT1}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8BGT1}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:Q8BGT1}. Secreted {ECO:0000250|UniProtKB:Q8BGT1}. Cell projection, axon {ECO:0000250|UniProtKB:Q8BGT1}. Cell projection, growth cone membrane {ECO:0000250|UniProtKB:Q8BGT1}. Note=Detected on dendritic punctae that colocalize in part with glutamaergic synapses, but not with GABAergic synapses. Proteolytic cleavage in the juxtamembrane region gives rise to a shedded ectodomain. {ECO:0000250|UniProtKB:B1H234, ECO:0000250|UniProtKB:Q8BGT1}."	NA	"TOPO_DOM 29..528; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 550..649; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 529..549; /note=Helical; /evidence=ECO:0000255"
"1267"	"P35916"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20445537, ECO:0000269|PubMed:7898938}; Single-pass type I membrane protein. Cytoplasm {ECO:0000269|PubMed:16452200, ECO:0000269|PubMed:20445537}. Nucleus {ECO:0000269|PubMed:16452200}. Note=Ligand-mediated autophosphorylation leads to rapid internalization. {ECO:0000269|PubMed:20445537}.; SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein. Note=Ligand-mediated autophosphorylation leads to rapid internalization.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted. Cytoplasm."	NA	"TOPO_DOM 25..775; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 797..1363; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 776..796; /note=Helical; /evidence=ECO:0000255"
"1276"	"Q14802"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 21..38; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 60..87; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 39..59; /note=Helical; /evidence=ECO:0000255"
"1288"	"P10912"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Note=On growth hormone binding, GHR is ubiquitinated, internalized, down-regulated and transported into a degradative or non-degradative pathway. {ECO:0000250}.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein. Note=Remains fixed to the cell membrane and is not internalized.; SUBCELLULAR LOCATION: [Growth hormone-binding protein]: Secreted. Note=Complexed to a substantial fraction of circulating GH. {ECO:0000250}."	NA	"TOPO_DOM 19..264; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 289..638; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 265..288; /note=Helical; /evidence=ECO:0000255"
"1322"	"Q30201"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:9465039}; Single-pass type I membrane protein {ECO:0000305|PubMed:8696333}."	NA	"TOPO_DOM 23..306; /note=Extracellular; /evidence=ECO:0000305|PubMed:9465039; TOPO_DOM 331..348; /note=Cytoplasmic; /evidence=ECO:0000305|PubMed:9465039"	"TRANSMEM 307..330; /note=Helical; /evidence=ECO:0000255"
"1324"	"P04440"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Endoplasmic reticulum membrane; Single-pass type I membrane protein. Golgi apparatus, trans-Golgi network membrane; Single-pass type I membrane protein. Endosome membrane; Single-pass type I membrane protein. Lysosome membrane; Single-pass type I membrane protein. Note=The MHC class II complex transits through a number of intracellular compartments in the endocytic pathway until it reaches the cell membrane for antigen presentation."	NA	"TOPO_DOM 30..225; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 247..258; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 226..246; /note=Helical; /evidence=ECO:0000255"
"1336"	"O75144"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11007762}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 19..256; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 278..302; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 257..277; /note=Helical; /evidence=ECO:0000255"
"1345"	"Q5DX21"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 23..241; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 263..431; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 242..262; /note=Helical; /evidence=ECO:0000255"
"1346"	"Q9UPX0"	"SUBCELLULAR LOCATION: Postsynaptic cell membrane {ECO:0000250|UniProtKB:D3ZB51}; Single-pass type I membrane protein {ECO:0000255}. Postsynaptic density {ECO:0000250|UniProtKB:D3ZB51}."	NA	"TOPO_DOM 21..722; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 744..1349; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 723..743; /note=Helical; /evidence=ECO:0000255"
"1347"	"Q13651"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22087322, ECO:0000269|PubMed:26962683}; Single-pass type I membrane protein. Cytoplasm {ECO:0000269|PubMed:26962683}."	NA	"TOPO_DOM 22..235; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 257..578; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 236..256; /note=Helical; /evidence=ECO:0000255"
"1348"	"P42701"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..545; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 571..662; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 546..570; /note=Helical; /evidence=ECO:0000255"
"1349"	"Q14627"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 27..343; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 364..380; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 344..363; /note=Helical; /evidence=ECO:0000255"
"1351"	"Q9NRM6"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted."	NA	"TOPO_DOM 18..292; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 314..502; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 293..313; /note=Helical; /evidence=ECO:0000255"
"1352"	"Q01638"	"SUBCELLULAR LOCATION: [Isoform C]: Cell membrane.; SUBCELLULAR LOCATION: [Isoform B]: Secreted.; SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11478810}; Single-pass type I membrane protein {ECO:0000269|PubMed:11478810}."	NA	"TOPO_DOM 19..328; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 350..556; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 329..349; /note=Helical; /evidence=ECO:0000255"
"1353"	"P31785"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15123770}; Single-pass type I membrane protein {ECO:0000255}. Cell surface {ECO:0000269|PubMed:15123770}."	NA	"TOPO_DOM 23..262; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 284..369; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 263..283; /note=Helical; /evidence=ECO:0000255"
"1354"	"P16871"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 4]: Secreted."	NA	"TOPO_DOM 21..239; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 265..459; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 240..264; /note=Helical; /evidence=ECO:0000255"
"1359"	"P08514"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 32..993; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1020..1039; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 994..1019; /note=Helical; /evidence=ECO:0000255"
"1360"	"P26006"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15611341, ECO:0000269|PubMed:32487760}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane {ECO:0000269|PubMed:15611341}; Lipid-anchor {ECO:0000269|PubMed:15611341}. Cell projection, invadopodium membrane {ECO:0000269|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, filopodium membrane {ECO:0000269|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Note=Enriched preferentially at invadopodia, cell membrane protrusions that correspond to sites of cell invasion, in a collagen-dependent manner. {ECO:0000269|PubMed:10455171}."	NA	"TOPO_DOM 33..991; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1015..1051; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 992..1014; /note=Helical; /evidence=ECO:0000255"
"1361"	"P13612"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 35..977; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1002..1032; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 978..1001; /note=Helical; /evidence=ECO:0000255"
"1362"	"P53708"	"SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:24439109}; Single-pass type I membrane protein {ECO:0000269|PubMed:24439109}. Cell membrane {ECO:0000269|PubMed:24439109}."	NA	"TOPO_DOM 39..1012; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1034..1063; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1013..1033; /note=Helical; /evidence=ECO:0000255"
"1363"	"Q13797"	"SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 30..981; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1003..1035; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 982..1002; /note=Helical; /evidence=ECO:0000255"
"1364"	"P20702"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 20..1107; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1129..1163; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1108..1128; /note=Helical; /evidence=ECO:0000255"
"1365"	"P05106"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20020534, ECO:0000269|PubMed:20702409, ECO:0000269|PubMed:9195946}; Single-pass type I membrane protein {ECO:0000269|PubMed:20020534, ECO:0000269|PubMed:20702409, ECO:0000269|PubMed:9195946}. Cell projection, lamellipodium membrane {ECO:0000269|PubMed:20702409}. Cell junction, focal adhesion {ECO:0000269|PubMed:20702409, ECO:0000269|PubMed:35687021}. Postsynaptic cell membrane {ECO:0000250|UniProtKB:O54890}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:O54890}. Synapse {ECO:0000250|UniProtKB:O54890}."	NA	"TOPO_DOM 27..718; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 742..788; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 719..741; /note=Helical; /evidence=ECO:0000255"
"1366"	"P18564"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Cell junction, focal adhesion {ECO:0000269|PubMed:17158881}."	NA	"TOPO_DOM 22..709; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 731..788; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 710..730; /note=Helical; /evidence=ECO:0000255"
"1367"	"P26010"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 20..723; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 747..798; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 724..746; /note=Helical; /evidence=ECO:0000255"
"1368"	"P26012"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1918072}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 43..684; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 705..769; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 685..704; /note=Helical; /evidence=ECO:0000255"
"1371"	"P57087"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10779521, ECO:0000269|PubMed:11590146, ECO:0000269|PubMed:31851307}; Single-pass type I membrane protein {ECO:0000269|PubMed:10779521, ECO:0000269|PubMed:11590146}. Cell junction {ECO:0000269|PubMed:10779521, ECO:0000269|PubMed:10945976}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q9JI59}. Note=Localized at tight junctions of both epithelial and endothelial cells (By similarity). Specifically localized within the somatodendritic compartment of neurons and excluded from the axon (By similarity). {ECO:0000250|UniProtKB:Q9JI59}."	NA	"TOPO_DOM 29..238; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 260..298; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 239..259; /note=Helical; /evidence=ECO:0000255"
"1372"	"Q86YT9"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12869515}; Single-pass type I membrane protein {ECO:0000269|PubMed:12869515}. Cell junction {ECO:0000269|PubMed:12869515}. Note=Localized at the plasma membrane and enriched in areas of cell-cell contacts (PubMed:12869515)."	NA	"TOPO_DOM 20..275; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 297..394; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 276..296; /note=Helical; /evidence=ECO:0000255"
"1392"	"P10721"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Cytoplasm {ECO:0000269|PubMed:20601678}. Note=Detected in the cytoplasm of spermatozoa, especially in the equatorial and subacrosomal region of the sperm head. {ECO:0000269|PubMed:20601678}."	NA	"TOPO_DOM 26..524; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 546..976; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 525..545; /note=Helical; /evidence=ECO:0000255"
"1401"	"P32004"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12514225, ECO:0000269|PubMed:20621658, ECO:0000269|PubMed:22973895, ECO:0000269|PubMed:26891472}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q05695}. Cell projection, growth cone {ECO:0000250|UniProtKB:Q05695}. Cell projection, axon {ECO:0000269|PubMed:20621658}. Cell projection, dendrite. Note=Colocalized with SHTN1 in close apposition with actin filaments in filopodia and lamellipodia of axonalne growth cones of hippocampal neurons (By similarity). In neurons, detected predominantly in axons and cell body, weak localization to dendrites (PubMed:20621658). {ECO:0000250|UniProtKB:Q05695, ECO:0000269|PubMed:20621658}."	NA	"TOPO_DOM 20..1120; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1144..1257; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1121..1143; /note=Helical; /evidence=ECO:0000255"
"1402"	"Q6GTX8"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10229813, ECO:0000269|PubMed:11160222, ECO:0000269|PubMed:9285412}; Single-pass type I membrane protein {ECO:0000269|PubMed:10229813, ECO:0000269|PubMed:11160222, ECO:0000269|PubMed:9285412}."	NA	"TOPO_DOM 22..165; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 187..287; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 166..186; /note=Helical; /evidence=ECO:0000255"
"1410"	"Q6PI73"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 24..447; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 469..481; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 448..468; /note=Helical; /evidence=ECO:0000255"
"1411"	"O75022"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..443; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 465..631; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 444..464; /note=Helical; /evidence=ECO:0000255"
"1412"	"Q96FE5"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9D1T0}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q9D1T0}."	NA	"TOPO_DOM 42..561; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 583..620; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 562..582; /note=Helical; /evidence=ECO:0000255"
"1420"	"Q8TF66"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 22..538; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 560..581; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 539..559; /note=Helical; /evidence=ECO:0000255"
"1425"	"Q9HBG7"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Cell membrane {ECO:0000305}."	NA	"TOPO_DOM 48..454; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 477..655; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 455..476; /note=Helical; /evidence=ECO:0000255"
"1445"	"P08581"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted."	NA	"TOPO_DOM 25..932; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 956..1390; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 933..955; /note=Helical; /evidence=ECO:0000255"
"1446"	"O75121"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:24735981}; Single-pass type I membrane protein {ECO:0000305}. Nucleus {ECO:0000269|PubMed:24735981}. Cytoplasm {ECO:0000269|PubMed:24735981}. Note=Mainly localized in the nucleus (PubMed:24735981). {ECO:0000269|PubMed:24735981}."	NA	"TOPO_DOM 29..149; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 173..409; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 150..172; /note=Helical; /evidence=ECO:0000255"
"1450"	"Q29980"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q29983}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q29983}. Note=Binding to human cytomegalovirus glycoprotein UL16 causes sequestration in the endoplasmic reticulum. {ECO:0000250|UniProtKB:Q29983, ECO:0000269|PubMed:12782710}."	NA	"TOPO_DOM 23..309; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 331..383; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 310..330; /note=Helical; /evidence=ECO:0000255"
"1456"	"P51511"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}; Extracellular side {ECO:0000305}."	NA	"TOPO_DOM 132..625; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 647..669; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 626..646; /note=Helical; /evidence=ECO:0000255"
"1457"	"Q9Y5R2"	"SUBCELLULAR LOCATION: [Matrix metalloproteinase-24]: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Golgi apparatus, trans-Golgi network membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=Recycled back to the plasma membrane through the trans-Golgi network via interaction with APBA3. {ECO:0000250}.; SUBCELLULAR LOCATION: [Processed matrix metalloproteinase-24]: Secreted, extracellular space, extracellular matrix {ECO:0000250}. Note=Also shed from cell surface as soluble proteinase, by a proteolytic cleavage. {ECO:0000250}."	NA	"TOPO_DOM 53..602; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 624..645; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 603..623; /note=Helical; /evidence=ECO:0000255"
"1460"	"O60487"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 27..154; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 176..215; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 155..175; /note=Helical; /evidence=ECO:0000255"
"1466"	"P15941"	"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:11118479, ECO:0000269|PubMed:12832415, ECO:0000269|PubMed:12939402, ECO:0000269|PubMed:15471854, ECO:0000269|PubMed:15972891, ECO:0000269|PubMed:16507569, ECO:0000269|PubMed:17524503, ECO:0000269|PubMed:17545600}; Single-pass type I membrane protein {ECO:0000269|PubMed:11118479, ECO:0000269|PubMed:12832415, ECO:0000269|PubMed:12939402, ECO:0000269|PubMed:15471854, ECO:0000269|PubMed:15972891, ECO:0000269|PubMed:16507569, ECO:0000269|PubMed:17524503, ECO:0000269|PubMed:17545600}. Note=Exclusively located in the apical domain of the plasma membrane of highly polarized epithelial cells. After endocytosis, internalized and recycled to the cell membrane. Located to microvilli and to the tips of long filopodial protusions.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted.; SUBCELLULAR LOCATION: [Isoform Y]: Secreted.; SUBCELLULAR LOCATION: [Isoform 9]: Secreted.; SUBCELLULAR LOCATION: [Mucin-1 subunit beta]: Cell membrane. Cytoplasm. Nucleus. Note=On EGF and PDGFRB stimulation, transported to the nucleus through interaction with CTNNB1, a process which is stimulated by phosphorylation. On HRG stimulation, colocalizes with JUP/gamma-catenin at the nucleus."	NA	"TOPO_DOM 24..1158; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1182..1255; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1159..1181; /note=Helical; /evidence=ECO:0000255"
"1477"	"P13591"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Cell membrane; Lipid-anchor, GPI-anchor.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted.; SUBCELLULAR LOCATION: [Isoform 6]: Secreted {ECO:0000305}."	NA	"TOPO_DOM 20..718; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 740..858; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 719..739; /note=Helical; /evidence=ECO:0000255"
"1478"	"O15394"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 20..697; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 719..837; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 698..718; /note=Helical; /evidence=ECO:0000255"
"1482"	"Q9NQS3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26038560}; Single-pass membrane protein {ECO:0000255}. Postsynaptic cell membrane {ECO:0000250}."	NA	"TOPO_DOM 58..404; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 426..549; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 405..425; /note=Helical; /evidence=ECO:0000255"
