"X"	"Subcellular.location..CC."	"Intramembrane"	"Topological.domain"	"Transmembrane"
"683"	"Q13332"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26231120}; Single-pass type I membrane protein {ECO:0000305}. Cell projection, axon {ECO:0000250|UniProtKB:B0V2N1}. Perikaryon {ECO:0000250|UniProtKB:B0V2N1}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250|UniProtKB:Q64605}. Synapse, synaptosome {ECO:0000250|UniProtKB:Q64605}. Postsynaptic density {ECO:0000250|UniProtKB:Q64605}. Cell projection, neuron projection {ECO:0000250|UniProtKB:B0V2N1}. Cell projection, growth cone {ECO:0000250|UniProtKB:B0V2N1}. Note=Is rapidly internalized when dendritic cells are stimulated with the TLR9 ligand cytidine-phosphate-guanosine (CpG) (PubMed:26231120). Detected in a punctate pattern along neurites and axon growth cones (By similarity). {ECO:0000250|UniProtKB:B0V2N1, ECO:0000269|PubMed:26231120}."	NA	"TOPO_DOM 30..1282; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1304..1948; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1283..1303; /note=Helical; /evidence=ECO:0000255"
"693"	"O60896"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23674134}; Single-pass type I membrane protein {ECO:0000269|PubMed:23674134}. Membrane {ECO:0000269|PubMed:23674134}; Single-pass type I membrane protein {ECO:0000269|PubMed:23674134}. Note=Moves from intracellular puncta to the plasma membrane in a RAMP3-dependent manner."	NA	"TOPO_DOM 24..118; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 139..148; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 119..138; /note=Helical; /evidence=ECO:0000255"
"704"	"P07949"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:19823924, ECO:0000269|PubMed:21994944, ECO:0000269|PubMed:23333276, ECO:0000269|PubMed:28953886}; Single-pass type I membrane protein {ECO:0000269|PubMed:19823924}. Endosome membrane {ECO:0000269|PubMed:19823924, ECO:0000269|PubMed:23333276}; Single-pass type I membrane protein {ECO:0000269|PubMed:19823924}. Note=Predominantly located on the plasma membrane. In the presence of SORL1 and GFRA1, directed to endosomes. {ECO:0000269|PubMed:23333276}."	NA	"TOPO_DOM 29..635; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 658..1114; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 636..657; /note=Helical; /evidence=ECO:0000255"
"717"	"Q9Y6N7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:24560577}; Single-pass type I membrane protein {ECO:0000305}. Cell projection, axon {ECO:0000250|UniProtKB:O89026}. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000250|UniProtKB:O55005}; Single-pass membrane protein {ECO:0000250|UniProtKB:O55005}. Note=Detected at growth cones in thalamus neurons. Detected at growth cones in thalamus neurons (By similarity). PRRG4 prevents cell surface location and both colocalize in the Endoplasmic reticulum/Golgi adjacent to the cell nucleus (By similarity). {ECO:0000250|UniProtKB:O55005, ECO:0000250|UniProtKB:O89026}."	NA	"TOPO_DOM 26..897; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 919..1651; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 898..918; /note=Helical; /evidence=ECO:0000255"
"718"	"Q9HCK4"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 22..859; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 881..1378; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 860..880; /note=Helical; /evidence=ECO:0000255"
"719"	"Q96MS0"	"SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:Q9Z2I4}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 21..891; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 913..1386; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 892..912; /note=Helical; /evidence=ECO:0000255"
"744"	"Q8NFY4"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 5]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 7]: Cytoplasm."	NA	"TOPO_DOM 21..662; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 684..1073; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 663..683; /note=Helical; /evidence=ECO:0000255"
"748"	"O43556"	"SUBCELLULAR LOCATION: Cell membrane, sarcolemma {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cell projection, dendrite {ECO:0000250}. Golgi apparatus {ECO:0000250}."	NA	"TOPO_DOM 1..317; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 339..437; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 318..338; /note=Helical; /evidence=ECO:0000255"
"751"	"Q6ZSJ9"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q3UH99}. Postsynaptic density {ECO:0000250|UniProtKB:Q3UH99}."	NA	"TOPO_DOM 26..174; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 196..500; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 175..195; /note=Helical; /evidence=ECO:0000255"
"754"	"Q96LC7"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted."	NA	"TOPO_DOM 17..550; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 572..697; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 551..571; /note=Helical; /evidence=ECO:0000255"
"755"	"Q08ET2"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17012248}; Single-pass type I membrane protein {ECO:0000269|PubMed:17012248}."	NA	"TOPO_DOM 17..358; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 382..396; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 359..381; /note=Helical; /evidence=ECO:0000255"
"756"	"O43699"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted."	NA	"TOPO_DOM 27..347; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 369..453; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 348..368; /note=Helical; /evidence=ECO:0000255"
"757"	"Q9Y286"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 19..353; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 377..467; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 354..376; /note=Helical; /evidence=ECO:0000255"
"760"	"Q96DU3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 22..226; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 248..331; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 227..247; /note=Helical; /evidence=ECO:0000255"
"794"	"Q9H5Y7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23543054, ECO:0000269|PubMed:23946138}; Single-pass type I membrane protein {ECO:0000269|PubMed:23543054, ECO:0000269|PubMed:23946138}."	NA	"TOPO_DOM 27..608; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 630..841; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 609..629; /note=Helical; /evidence=ECO:0000255"
"805"	"O43291"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 28..197; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 219..252; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 198..218; /note=Helical; /evidence=ECO:0000255"
"806"	"P16150"	"SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, microvillus {ECO:0000250|UniProtKB:P13838}. Cell projection, uropodium {ECO:0000250|UniProtKB:P15702}. Note=Localizes to the uropodium and microvilli via its interaction with ERM proteins (EZR, RDX and MSN). {ECO:0000250|UniProtKB:P13838, ECO:0000250|UniProtKB:P15702}.; SUBCELLULAR LOCATION: [CD43 cytoplasmic tail]: Nucleus {ECO:0000269|PubMed:15003504}. Nucleus, PML body {ECO:0000250|UniProtKB:P15702}. Note=The sumoylated form localizes to the PML body. {ECO:0000250|UniProtKB:P15702}."	NA	"TOPO_DOM 20..253; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 277..400; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 254..276; /note=Helical; /evidence=ECO:0000255"
"809"	"Q9NY15"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 26..2478; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 2500..2570; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 2479..2499; /note=Helical; /evidence=ECO:0000255"
"816"	"Q9UGT4"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23131994, ECO:0000269|PubMed:25351403}; Single-pass type I membrane protein {ECO:0000305}. Note=SUSD2 and LGALS1 co-localized in very specific, punctate regions along the cell membrane of breast cancer cells. {ECO:0000269|PubMed:23131994}."	NA	"TOPO_DOM 28..785; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 807..822; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 786..806; /note=Helical; /evidence=ECO:0000255"
"826"	"P09758"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 27..274; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 298..323; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 275..297; /note=Helical; /evidence=ECO:0000255"
"833"	"Q02763"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120, ECO:0000269|PubMed:19079259, ECO:0000269|PubMed:27270174}; Single-pass type I membrane protein. Cell junction {ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120, ECO:0000269|PubMed:27270174}. Cell junction, focal adhesion {ECO:0000305|PubMed:19293632}. Cytoplasm, cytoskeleton. Secreted {ECO:0000269|PubMed:11806244}. Note=Recruited to cell-cell contacts in quiescent endothelial cells (PubMed:18425120, PubMed:18425119). Colocalizes with the actin cytoskeleton and at actin stress fibers during cell spreading. Recruited to the lower surface of migrating cells, especially the rear end of the cell. Proteolytic processing gives rise to a soluble extracellular domain that is secreted (PubMed:11806244). {ECO:0000269|PubMed:11806244, ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120}."	NA	"TOPO_DOM 23..748; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 770..1124; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 749..769; /note=Helical; /evidence=ECO:0000255"
"841"	"Q96H15"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:32640697, ECO:0000269|PubMed:32703939, ECO:0000269|PubMed:34067457}; Single-pass type I membrane protein {ECO:0000305}. Secreted, extracellular exosome {ECO:0000269|PubMed:28740388}."	NA	"TOPO_DOM 25..314; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 336..378; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 315..335; /note=Helical; /evidence=ECO:0000255"
"845"	"Q8IV31"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 26..34; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 56..216; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 35..55; /note=Helical; /evidence=ECO:0000255"
"851"	"Q9UBN6"	"SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 56..211; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 233..386; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 212..232; /note=Helical; /evidence=ECO:0000255"
"852"	"Q9Y6Q6"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:23664977}; Single-pass type I membrane protein {ECO:0000269|PubMed:23664977}.; SUBCELLULAR LOCATION: [Isoform RANK-e5a]: Cell membrane {ECO:0000269|PubMed:23664977}; Single-pass type I membrane protein {ECO:0000269|PubMed:23664977}."	NA	"TOPO_DOM 30..212; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 234..616; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 213..233; /note=Helical; /evidence=ECO:0000255"
"853"	"Q93038"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 9]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 11]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted.; SUBCELLULAR LOCATION: [Isoform 4]: Secreted.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted.; SUBCELLULAR LOCATION: [Isoform 6]: Secreted.; SUBCELLULAR LOCATION: [Isoform 7]: Secreted.; SUBCELLULAR LOCATION: [Isoform 8]: Secreted.; SUBCELLULAR LOCATION: [Isoform 10]: Secreted.; SUBCELLULAR LOCATION: [Isoform 12]: Secreted."	NA	"TOPO_DOM 25..199; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 221..417; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 200..220; /note=Helical; /evidence=ECO:0000255"
"881"	"Q7Z7D3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000305}. Note=Expressed at the cell surface. A soluble form has also been detected. {ECO:0000255, ECO:0000269|PubMed:12818165, ECO:0000269|PubMed:15878339, ECO:0000269|PubMed:16782226}."	NA	"TOPO_DOM 25..259; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 281..282; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 260..280; /note=Helical; /evidence=ECO:0000255"
